Time	Type	Set	L Dia X [px]	L Dia Y [px]
8228652845	SMP	1	0,00	0,00
8228672885	SMP	1	0,00	0,00
8228692827	SMP	1	0,00	0,00
8228712848	SMP	1	0,00	0,00
8228732821	SMP	1	61,94	37,07
8228752830	SMP	1	66,72	49,74
8228772789	SMP	1	71,27	59,29
8228792811	SMP	1	73,05	65,72
8228812770	SMP	1	76,10	70,33
8228832790	SMP	1	75,70	72,22
8228852750	SMP	1	78,13	72,45
8228872773	SMP	1	77,66	74,19
8228892730	SMP	1	81,27	73,52
8228912751	SMP	1	76,48	73,41
8228932710	SMP	1	76,05	73,58
8228952731	SMP	1	74,79	74,28
8228972690	SMP	1	76,00	74,39
8228992712	SMP	1	76,25	71,49
8229012670	SMP	1	73,84	74,29
8229032694	SMP	1	75,55	73,44
8229052655	SMP	1	74,77	73,28
8229072683	SMP	1	75,47	72,39
8229092631	SMP	1	74,47	71,67
8229112658	SMP	1	73,97	72,33
8229132613	SMP	1	72,57	72,36
8229152635	SMP	1	75,10	70,37
8229172593	SMP	1	73,28	72,29
8229192616	SMP	1	73,70	72,32
8229212574	SMP	1	74,13	71,41
8229232597	SMP	1	73,00	71,44
8229252559	SMP	1	72,87	71,31
8229272579	SMP	1	73,62	71,78
8229292538	SMP	1	74,30	71,44
8229312559	SMP	1	73,23	71,33
8229332516	SMP	1	73,83	71,64
8229352538	SMP	1	72,60	71,32
8229372497	SMP	1	72,76	71,05
8229392519	SMP	1	73,87	70,61
8229412477	SMP	1	72,91	71,34
8229432501	SMP	1	73,70	71,15
8229452456	SMP	1	71,95	70,69
8229472480	SMP	1	72,71	71,42
8229492439	SMP	1	72,89	72,04
8229512458	SMP	1	72,05	71,27
8229532417	SMP	1	72,65	70,64
8229552440	SMP	1	73,31	70,58
8229572399	SMP	1	72,14	72,06
8229592420	SMP	1	73,94	70,33
8229612378	SMP	1	73,46	71,40
8229632401	SMP	1	73,68	71,20
8229652502	SMP	1	69,32	61,56
8229672382	SMP	1	0,00	0,00
8229692339	SMP	1	0,00	0,00
8229712360	SMP	1	0,00	0,00
8229732317	SMP	1	0,00	0,00
8229752348	SMP	1	0,00	0,00
8229772300	SMP	1	0,00	0,00
8229792320	SMP	1	0,00	0,00
8229812278	SMP	1	0,00	0,00
8229832301	SMP	1	0,00	0,00
8229852260	SMP	1	0,00	0,00
8229872281	SMP	1	0,00	0,00
8229892243	SMP	1	0,00	0,00
8229912269	SMP	1	60,61	33,49
8229932224	SMP	1	66,81	53,26
8229952503	SMP	1	70,48	61,19
8229972232	SMP	1	74,53	67,41
8229992273	SMP	1	75,36	70,53
8230012227	SMP	1	76,21	72,60
8230032295	SMP	1	74,73	73,17
8230052332	SMP	1	77,41	73,49
8230072282	SMP	1	77,35	74,11
8230092243	SMP	1	76,59	74,71
8230112318	SMP	1	75,57	73,41
8230132232	SMP	1	76,59	72,65
8230152268	SMP	1	75,77	71,66
8230172240	SMP	1	75,79	72,55
8230192301	SMP	1	75,57	72,57
8230212245	SMP	1	76,25	73,15
8230232131	SMP	1	74,51	71,43
8230252187	SMP	1	74,49	72,80
8230272290	SMP	1	73,63	71,29
8230292218	SMP	1	77,01	72,39
8230312305	SMP	1	73,78	71,61
8230332258	SMP	1	74,19	71,54
8230352300	SMP	1	73,43	71,18
8230372250	SMP	1	74,22	70,34
8230392306	SMP	1	74,11	71,67
8230412271	SMP	1	72,35	70,39
8230432082	SMP	1	73,01	70,43
8230451979	SMP	1	73,80	71,47
8230472087	SMP	1	73,25	70,54
8230492005	SMP	1	73,99	71,20
8230512068	SMP	1	73,79	71,40
8230531991	SMP	1	72,00	71,41
8230552306	SMP	1	72,66	70,27
8230571997	SMP	1	72,51	70,65
8230592076	SMP	1	72,47	70,70
8230611997	SMP	1	73,15	70,42
8230632155	SMP	1	73,12	71,32
8230651983	SMP	1	73,63	69,79
8230672101	SMP	1	72,62	72,19
8230692007	SMP	1	72,70	71,23
8230712144	SMP	1	73,28	70,09
8230732013	SMP	1	74,33	70,47
8230752082	SMP	1	73,30	71,52
8230771985	SMP	1	75,53	69,66
8230792075	SMP	1	73,54	70,44
8230812126	SMP	1	72,57	70,52
8230832091	SMP	1	73,22	70,39
8230852266	SMP	1	73,71	70,64
8230872131	SMP	1	73,42	70,53
8230892021	SMP	1	73,46	70,73
8230912100	SMP	1	73,40	71,58
8230932034	SMP	1	74,27	70,28
8230952133	SMP	1	73,56	71,40
8230972034	SMP	1	72,21	71,45
8230992120	SMP	1	72,55	71,45
8231012020	SMP	1	72,47	70,99
8231032131	SMP	1	71,28	70,27
8231052036	SMP	1	73,33	72,36
8231072150	SMP	1	73,02	71,21
8231092041	SMP	1	74,40	72,43
8231112425	SMP	1	73,46	70,69
8231131636	SMP	1	72,36	70,63
8231151668	SMP	1	73,50	70,62
8231171645	SMP	1	73,65	71,31
8231191676	SMP	1	72,66	70,30
8231211607	SMP	1	72,54	71,64
8231231650	SMP	1	72,00	69,75
8231251616	SMP	1	72,56	69,63
8231271648	SMP	1	73,43	71,51
8231291614	SMP	1	72,54	70,47
8231311641	SMP	1	74,54	70,64
8231331595	SMP	1	72,35	70,39
8231351558	SMP	1	72,70	71,43
8231371516	SMP	1	72,64	71,53
8231391541	SMP	1	72,17	70,68
8231411499	SMP	1	73,05	70,35
8231431518	SMP	1	73,28	70,41
8231451478	SMP	1	73,51	72,24
8231471499	SMP	1	73,35	71,38
8231491457	SMP	1	73,32	72,13
8231511477	SMP	1	73,53	71,15
8231531439	SMP	1	72,78	70,49
8231551463	SMP	1	73,41	70,50
8231571420	SMP	1	72,46	71,41
8231591443	SMP	1	73,21	71,44
8231611400	SMP	1	73,58	72,23
8231631423	SMP	1	72,82	71,92
8231651377	SMP	1	72,40	72,31
8231671402	SMP	1	72,42	71,41
8231691360	SMP	1	74,27	71,32
8231711381	SMP	1	72,71	71,24
8231731340	SMP	1	74,32	71,32
8231751372	SMP	1	72,97	70,03
8231771321	SMP	1	74,24	71,19
8231791339	SMP	1	74,62	71,42
8231811301	SMP	1	74,40	73,21
8231831324	SMP	1	74,88	71,67
8231851279	SMP	1	73,95	71,53
8231871304	SMP	1	72,34	72,35
8231891264	SMP	1	72,43	71,36
8231911284	SMP	1	73,09	71,35
8231931241	SMP	1	73,17	70,36
8231951268	SMP	1	74,50	69,54
8231971223	SMP	1	74,58	70,47
8231991244	SMP	1	73,32	71,44
8232011203	SMP	1	72,90	72,44
8232031223	SMP	1	73,11	71,56
8232051184	SMP	1	73,46	71,48
8232071205	SMP	1	73,12	71,48
8232091164	SMP	1	73,92	70,54
8232111189	SMP	1	72,64	71,26
8232131144	SMP	1	74,13	71,62
8232151168	SMP	1	72,56	70,45
8232171127	SMP	1	74,91	71,52
8232191151	SMP	1	73,27	71,36
8232211107	SMP	1	73,06	71,50
8232231127	SMP	1	73,51	72,31
8232251082	SMP	1	72,60	70,64
8232271109	SMP	1	74,40	71,36
8232291063	SMP	1	71,92	71,55
8232311084	SMP	1	72,90	71,19
8232331047	SMP	1	73,14	71,34
8232351070	SMP	1	73,24	70,72
8232371028	SMP	1	71,52	73,03
8232391051	SMP	1	72,72	71,44
8232411008	SMP	1	72,72	71,43
8232431039	SMP	1	73,25	72,31
8232450989	SMP	1	72,83	72,26
8232471010	SMP	1	73,74	71,38
8232490967	SMP	1	73,33	73,14
8232510988	SMP	1	73,57	70,47
8232530949	SMP	1	72,05	71,68
8232550971	SMP	1	74,15	72,44
8232570928	SMP	1	71,63	71,39
8232590950	SMP	1	71,72	71,58
8232610911	SMP	1	74,23	72,44
8232630933	SMP	1	74,81	71,42
8232650890	SMP	1	73,85	72,29
8232670915	SMP	1	72,76	72,39
8232690872	SMP	1	72,82	72,58
8232710889	SMP	1	73,50	71,43
8232730858	SMP	1	73,35	71,69
8232750873	SMP	1	73,83	72,46
8232770830	SMP	1	75,34	70,50
8232790848	SMP	1	73,27	71,49
8232810811	SMP	1	72,56	73,44
8232830833	SMP	1	72,29	71,44
8232850792	SMP	1	73,28	71,38
8232870813	SMP	1	72,74	71,48
8232890775	SMP	1	73,57	72,75
8232910796	SMP	1	74,13	72,33
8232930751	SMP	1	73,45	72,28
8232950776	SMP	1	74,29	72,50
8232970733	SMP	1	73,76	72,40
8232990756	SMP	1	72,71	71,59
8233010710	SMP	1	74,25	72,49
8233030734	SMP	1	73,52	71,44
8233050694	SMP	1	72,59	73,90
8233070717	SMP	1	73,41	71,45
8233090676	SMP	1	73,53	71,30
8233110696	SMP	1	72,59	71,42
8233130654	SMP	1	73,31	71,41
8233150679	SMP	1	73,60	71,66
8233170637	SMP	1	72,64	71,33
8233190658	SMP	1	73,28	69,52
8233210616	SMP	1	0,00	0,00
8233230640	SMP	1	0,00	0,00
8233250598	SMP	1	0,00	0,00
8233270617	SMP	1	0,00	0,00
8233290575	SMP	1	0,00	0,00
8233310595	SMP	1	0,00	0,00
8233330557	SMP	1	0,00	0,00
8233350580	SMP	1	0,00	0,00
8233370537	SMP	1	0,00	0,00
8233390561	SMP	1	0,00	0,00
8233410518	SMP	1	0,00	0,00
8233430540	SMP	1	0,00	0,00
8233450500	SMP	1	0,00	0,00
8233470522	SMP	1	61,60	43,14
8233490479	SMP	1	67,81	53,26
8233510500	SMP	1	69,36	61,07
8233530460	SMP	1	73,32	67,26
8233550484	SMP	1	73,37	70,36
